id,city,city1,country,latitude,longitude,state,geo_accuracy
98611,Black Horse,Black Horse OH,US,41.1589,-81.2732,OH,unchecked
98612,Blackband,Blackband OH,US,40.4259,-81.5421,OH,unchecked
98613,Maple Beach,Maple Beach MI,US,42.0534,-83.1869,MI,unchecked
98614,Coatsville,Coatsville MO,US,40.5892,-92.6335,MO,unchecked
98615,Manning,Manning MI,US,45.515,-84.3511,MI,unchecked
98616,Malcolm,Malcolm MI,US,44.4925,-86.1559,MI,unchecked
98617,Mansfield Location,Mansfield Location MI,US,46.1191,-88.2196,MI,unchecked
98618,Battle,Battle LA,US,30.8266,-91.0815,LA,unchecked
98619,Shelldrake,Shelldrake MI,US,46.6778,-85.0337,MI,unchecked
98620,Kenka Mills,Kenka Mills NY,US,42.6606,-77.0369,NY,unchecked
98621,Kendall Mills,Kendall Mills NY,US,43.2984,-77.9956,NY,unchecked
98622,Port Wentworth,Port Wentworth GA,US,32.1951,-81.1991,GA,unchecked
98623,Duroc,Duroc WY,US,41.7564,-104.2408,WY,unchecked
98624,Dwyer,Dwyer WY,US,42.2422,-104.9561,WY,unchecked
98625,Saint Andrews,Saint Andrews SC,US,32.7818,-79.9851,SC,unchecked
98626,Durkee,Durkee WY,US,44.1305,-107.9134,WY,unchecked
98627,Dornick,Dornick WY,US,43.485,-108.1662,WY,unchecked
98628,Hanson,Hanson IL,US,39.2173,-89.1109,IL,unchecked
98629,Harpster,Harpster IL,US,40.4056,-88.4487,IL,unchecked
98630,Harrisville,Harrisville IL,US,42.157,-89.0326,IL,unchecked
98631,Etta,Etta OK,US,35.8329,-94.9035,OK,unchecked
98632,Hickory,Hickory VA,US,36.6321,-76.208,VA,unchecked
98633,Apalona,Apalona IN,US,38.1545,-86.6322,IN,unchecked
98634,Indian Heights,Indian Heights WI,US,43.6864,-89.831,WI,unchecked
98635,Enfield,Enfield MN,US,45.3575,-93.9314,MN,unchecked
98636,Cloverdale,Cloverdale TN,US,36.234,-89.3303,TN,unchecked
98637,Middle River,Middle River WI,US,46.5685,-91.9008,WI,unchecked
98638,Cushman,Cushman NH,US,44.4059,-71.7226,NH,unchecked
98639,East Manchester,East Manchester PA,US,40.0567,-76.7019,PA,unchecked
98640,Pisgah,Pisgah SC,US,34.1429,-80.4856,SC,unchecked
98641,Middleton,Middleton NH,US,43.4832,-71.0685,NH,unchecked
98642,Rabornville,Rabornville OK,US,36.2054,-96.3275,OK,unchecked
98643,Legato,Legato VA,US,38.8479,-77.3658,VA,unchecked
98644,Liberty Mills,Liberty Mills VA,US,38.231,-78.2197,VA,unchecked
98645,Leslie,Leslie VA,US,37.221,-79.8931,VA,unchecked
98646,Duke Center,Duke Center PA,US,41.9523,-78.48,PA,unchecked
98647,Dugan Hill,Dugan Hill PA,US,39.8676,-79.8576,PA,unchecked
98648,Stonewall,Stonewall KY,US,38.4392,-84.5647,KY,unchecked
98649,Weeks,Weeks SC,US,33.0468,-80.6265,SC,unchecked
98650,Viking,Viking FL,US,27.5417,-80.362,FL,unchecked
98651,ʻAiea Heights,ʻAiea Heights HI,US,21.3875,-157.9191,HI,unchecked
98652,High Point,High Point MO,US,38.4845,-92.5907,MO,unchecked
98653,Howlett Hill,Howlett Hill NY,US,43.0159,-76.2858,NY,unchecked
98654,Zittau,Zittau WI,US,44.2166,-88.7862,WI,unchecked
98655,Currie,Currie NV,US,40.2666,-114.7431,NV,unchecked
98656,South Torrington,South Torrington WY,US,42.0497,-104.1794,WY,unchecked
98657,Waterloo Mills,Waterloo Mills NY,US,41.3226,-74.5771,NY,unchecked
98658,Delaplain,Delaplain NV,US,41.9316,-114.6559,NV,unchecked
98659,Rowanta,Rowanta VA,US,37.0424,-77.4444,VA,unchecked
98660,Chesterland,Chesterland OH,US,41.5269,-81.3545,OH,unchecked
98661,Cricket,Cricket IA,US,41.1839,-92.8071,IA,unchecked
98662,Ayersville,Ayersville NC,US,36.4871,-80.025,NC,unchecked
98663,Fort Chadbourne,Fort Chadbourne TX,US,32.0007,-100.2895,TX,unchecked
98664,Fort Griffin,Fort Griffin TX,US,32.9321,-99.2301,TX,unchecked
98665,Dusty,Dusty WA,US,46.8102,-117.6519,WA,unchecked
98666,Eagledale,Eagledale WA,US,47.6143,-122.5154,WA,unchecked
98667,Dunlap,Dunlap WA,US,47.5315,-122.2696,WA,unchecked
98668,Dungeness,Dungeness WA,US,48.1468,-123.1232,WA,unchecked
98669,Lovejoy,Lovejoy PA,US,40.7073,-78.9581,PA,unchecked
98670,Fort Spunky,Fort Spunky TX,US,32.3254,-97.645,TX,unchecked
98671,East Aberdeen,East Aberdeen WA,US,46.9779,-123.8021,WA,unchecked
98672,Foster,Foster TX,US,29.6505,-95.8322,TX,unchecked
98673,Shari,Shari MS,US,34.5162,-89.0456,MS,unchecked
98674,Meddybemps,Meddybemps ME,US,45.0391,-67.3538,ME,unchecked
98675,Medford,Medford ME,US,45.2756,-68.857,ME,unchecked
98676,Mechanic Falls,Mechanic Falls ME,US,44.1029,-70.4073,ME,unchecked
98677,Matinicus Isle,Matinicus Isle ME,US,43.8713,-68.9587,ME,unchecked
98678,Mattawamkeag,Mattawamkeag ME,US,45.5476,-68.3095,ME,unchecked
98679,Mars Hill,Mars Hill ME,US,46.5543,-67.8473,ME,unchecked
98680,Masardis,Masardis ME,US,46.5159,-68.3705,ME,unchecked
98681,Mariaville,Mariaville ME,US,44.7453,-68.389,ME,unchecked
98682,Marshfield,Marshfield ME,US,44.7615,-67.4932,ME,unchecked
98683,New Hill,New Hill NC,US,35.681,-78.9356,NC,unchecked
98684,Sherwood,Sherwood MN,US,47.4516,-92.741,MN,unchecked
98685,Silvies,Silvies OR,US,44.0329,-118.9352,OR,unchecked
98686,Silvies Landing,Silvies Landing OR,US,44.0149,-118.9444,OR,unchecked
98687,Manila,Manila AR,US,35.8847,-90.1652,AR,unchecked
98688,The Hamlet,The Hamlet MD,US,38.9868,-77.0736,MD,unchecked
98689,Killmaster,Killmaster MI,US,44.6317,-83.4514,MI,unchecked
98690,Thayerville,Thayerville MD,US,39.5018,-79.3267,MD,unchecked
98691,Thompson,Thompson MD,US,38.536,-76.0308,MD,unchecked
98692,Thomas Town,Thomas Town MD,US,38.9171,-75.9283,MD,unchecked
98693,Thistle,Thistle MD,US,39.2537,-76.7669,MD,unchecked
98694,Crystal Springs,Crystal Springs FL,US,28.183,-82.1539,FL,unchecked
98695,Crystal Lake,Crystal Lake FL,US,28.0371,-81.9064,FL,unchecked
98696,Thurston,Thurston MD,US,39.2801,-77.358,MD,unchecked
98697,Thompsontown,Thompsontown MD,US,38.5748,-75.9002,MD,unchecked
98698,Crescent Beach,Crescent Beach FL,US,29.7355,-81.2413,FL,unchecked
98699,Cambria Center,Cambria Center NY,US,43.1778,-78.8195,NY,unchecked
98700,Mizpah,Mizpah MT,US,46.2447,-105.2675,MT,unchecked
98701,Richville,Richville ME,US,43.7854,-70.5656,ME,unchecked
98702,Flynn,Flynn MT,US,46.2939,-106.542,MT,unchecked
98703,Cleveland,Cleveland ID,US,42.3399,-111.7133,ID,unchecked
98704,Glendale,Glendale ID,US,42.1299,-111.7049,ID,unchecked
98705,Lidy Hot Springs,Lidy Hot Springs ID,US,44.1263,-112.5497,ID,unchecked
98706,Lanes Ford,Lanes Ford VA,US,37.7535,-78.9861,VA,unchecked
98707,South Garry Owen,South Garry Owen IA,US,42.2306,-90.8071,IA,unchecked
98708,Pleyto,Pleyto CA,US,35.8602,-120.9935,CA,unchecked
98709,Pleasant View,Pleasant View CA,US,35.8055,-118.6409,CA,unchecked
98710,Plaster City,Plaster City CA,US,32.7926,-115.8586,CA,unchecked
98711,Plaskett,Plaskett CA,US,35.9166,-121.4688,CA,unchecked
98712,Unahala,Unahala NC,US,35.3548,-83.4099,NC,unchecked
98713,Burch,Burch MO,US,37.2684,-90.3546,MO,unchecked
98714,Fontana Dam,Fontana Dam NC,US,35.4328,-83.8248,NC,unchecked
98715,Brushyknob,Brushyknob MO,US,36.9648,-92.486,MO,unchecked
98716,Brussells,Brussells MO,US,39.0509,-90.879,MO,unchecked
98717,Bryant,Bryant MO,US,38.9597,-94.5119,MO,unchecked
98718,Bryson,Bryson MO,US,38.5803,-93.4788,MO,unchecked
98719,Buchanan,Buchanan MO,US,37.2112,-90.1923,MO,unchecked
98720,Bullion,Bullion MO,US,40.1714,-92.4882,MO,unchecked
98721,Bumgarden Ford,Bumgarden Ford MO,US,37.2684,-92.9788,MO,unchecked
98722,Little Sandy,Little Sandy KY,US,38.0612,-83.1818,KY,unchecked
98723,McKinley,McKinley VA,US,38.0426,-79.2989,VA,unchecked
98724,McHenry,McHenry VA,US,38.1721,-77.7061,VA,unchecked
98725,McKnights Mill,McKnights Mill VA,US,36.609,-80.9026,VA,unchecked
98726,Mears Station,Mears Station VA,US,37.8562,-75.6055,VA,unchecked
98727,Meadowfield,Meadowfield VA,US,36.5959,-80.4445,VA,unchecked
98728,Stevenson,Stevenson LA,US,32.921,-91.9432,LA,unchecked
98729,Memorial Heights,Memorial Heights VA,US,38.7687,-77.0789,VA,unchecked
98730,Gibson Crossroads,Gibson Crossroads AL,US,34.4623,-85.9528,AL,unchecked
98731,Martins Mill,Martins Mill AL,US,33.6348,-86.0683,AL,unchecked
98732,Avalon,Avalon MS,US,33.6551,-90.0856,MS,unchecked
98733,Mamanasco Lake,Mamanasco Lake CT,US,41.3189,-73.5253,CT,unchecked
98734,Rauch,Rauch MN,US,47.9588,-93.1457,MN,unchecked
98735,Red Rock,Red Rock MN,US,47.9207,-89.7384,MN,unchecked
98736,Ransom,Ransom MN,US,43.5439,-95.7942,MN,unchecked
98737,Ranum,Ranum MN,US,47.4555,-96.1317,MN,unchecked
98738,Quiring,Quiring MN,US,47.8825,-94.6997,MN,unchecked
98739,Richardton,Richardton ND,US,46.8841,-102.3332,ND,unchecked
98740,Priam,Priam MN,US,45.0683,-95.1408,MN,unchecked
98741,Prairie Portage,Prairie Portage MN,US,48.0507,-91.4387,MN,unchecked
98742,Prairieville,Prairieville MN,US,44.2839,-93.1922,MN,unchecked
98743,Dummit Grove,Dummit Grove FL,US,28.7069,-80.7278,FL,unchecked
98744,Beach Springs,Beach Springs NC,US,36.2093,-76.5147,NC,unchecked
98745,Bear Creek,Bear Creek NC,US,34.6629,-77.1805,NC,unchecked
98746,Tunnel Hill,Tunnel Hill IL,US,37.5237,-88.8387,IL,unchecked
98747,Westmoreland Depot,Westmoreland Depot NH,US,43.002,-72.4334,NH,unchecked
98748,Westport,Westport NH,US,42.8417,-72.3476,NH,unchecked
98749,Westville,Westville NH,US,42.8276,-71.117,NH,unchecked
98750,Calvert,Calvert KS,US,39.8497,-99.7579,KS,unchecked
98751,Sugar Loaf,Sugar Loaf NY,US,41.3209,-74.2854,NY,unchecked
98752,Sandtown,Sandtown NJ,US,39.9071,-74.7882,NJ,unchecked
98753,Pocahontas,Pocahontas MS,US,32.4743,-90.2862,MS,unchecked
98754,Terry,Terry MT,US,46.7921,-105.3125,MT,unchecked
98755,Diagonal,Diagonal IA,US,40.8104,-94.342,IA,unchecked
98756,Oakwood Lakes,Oakwood Lakes NJ,US,39.8729,-74.8316,NJ,unchecked
98757,Lyonsville,Lyonsville NY,US,41.8487,-74.2121,NY,unchecked
98758,Halterman,Halterman WA,US,48.2693,-121.8837,WA,unchecked
98759,Glen Hills,Glen Hills MD,US,39.0732,-77.2014,MD,unchecked
98760,Glen,Glen MD,US,39.0462,-77.2161,MD,unchecked
98761,Glen Cove,Glen Cove MD,US,38.9573,-77.0972,MD,unchecked
98762,Glenridge,Glenridge NY,US,42.867,-73.9096,NY,unchecked
98763,Glenville Center,Glenville Center NY,US,42.8926,-73.9787,NY,unchecked
98764,Hoskinston,Hoskinston KY,US,37.0773,-83.3916,KY,unchecked
98765,Craggs,Craggs FL,US,29.7788,-82.741,FL,unchecked
98766,Cosson Mill,Cosson Mill FL,US,30.7002,-86.1811,FL,unchecked
98767,Creighton,Creighton FL,US,28.8875,-80.922,FL,unchecked
98768,Cromanton,Cromanton FL,US,30.1163,-85.6349,FL,unchecked
98769,Crandall,Crandall FL,US,30.7211,-81.622,FL,unchecked
98770,Creels,Creels FL,US,29.8219,-84.9091,FL,unchecked
98771,Croom,Croom FL,US,28.5878,-82.2276,FL,unchecked
98772,Cross Bayou,Cross Bayou FL,US,27.8578,-82.7337,FL,unchecked
98773,LaBelle,LaBelle FL,US,26.7219,-81.4506,FL,unchecked
98774,Ross,Ross AR,US,35.4551,-93.2532,AR,unchecked
98775,Beech Creek,Beech Creek OR,US,44.6193,-119.1489,OR,unchecked
98776,Mutual,Mutual PA,US,40.2367,-79.4975,PA,unchecked
98777,Mustard,Mustard PA,US,40.2351,-79.8187,PA,unchecked
98778,Red Feather Lakes,Red Feather Lakes CO,US,40.8071,-105.5864,CO,unchecked
98779,Competine,Competine IA,US,41.1206,-92.2274,IA,unchecked
98780,Bono,Bono IN,US,39.7603,-87.4939,IN,unchecked
98781,Edwards,Edwards WA,US,46.5496,-119.0047,WA,unchecked
98782,Randlett,Randlett UT,US,40.2267,-109.8308,UT,unchecked
98783,East Selah,East Selah WA,US,46.6646,-120.4878,WA,unchecked
98784,East White Bluffs,East White Bluffs WA,US,46.6735,-119.4611,WA,unchecked
98785,Eastman,Eastman WA,US,46.1346,-118.1402,WA,unchecked
98786,Eastward,Eastward WA,US,47.1454,-122.6232,WA,unchecked
98787,Edgemont,Edgemont WA,US,46.9248,-120.4609,WA,unchecked
98788,Edna,Edna WA,US,46.5896,-119.4145,WA,unchecked
98789,Kirbyton,Kirbyton KY,US,36.8406,-88.8639,KY,unchecked
98790,Ranchos de Taos,Ranchos de Taos NM,US,36.3619,-105.6016,NM,unchecked
98791,Norway,Norway OR,US,43.1009,-124.1568,OR,unchecked
98792,Nortons,Nortons OR,US,44.6637,-123.7021,OR,unchecked
98793,Noti,Noti OR,US,44.059,-123.4487,OR,unchecked
98794,Cherokee,Cherokee WI,US,44.9022,-90.2179,WI,unchecked
98795,Boggess Crossroad,Boggess Crossroad TN,US,35.6017,-84.6713,TN,unchecked
98796,Togo,Togo AR,US,35.3409,-90.5487,AR,unchecked
98797,Tomberlin,Tomberlin AR,US,34.5159,-91.8715,AR,unchecked
98798,Woodside East,Woodside East DE,US,39.0676,-75.5376,DE,unchecked
98799,Woodlawn,Woodlawn MD,US,39.3054,-76.7489,MD,unchecked
98800,Woodland Heights,Woodland Heights PA,US,41.4108,-79.7048,PA,unchecked
98801,Woodmere,Woodmere NY,US,40.6375,-73.7219,NY,unchecked
98802,Woodlyn,Woodlyn PA,US,39.8774,-75.3445,PA,unchecked
98803,Woodside,Woodside PA,US,40.2305,-74.8606,PA,unchecked
98804,Woodmore,Woodmore MD,US,38.9222,-76.781,MD,unchecked
98805,Four Oaks,Four Oaks KY,US,38.634,-84.318,KY,unchecked
98806,Forestville,Forestville KY,US,37.2684,-85.9966,KY,unchecked
98807,Forest Springs,Forest Springs KY,US,36.6589,-86.1611,KY,unchecked
98808,Foraker,Foraker KY,US,37.6601,-83.1371,KY,unchecked
98809,Fonthill,Fonthill KY,US,37.084,-85.0036,KY,unchecked
98810,Fort Heiman,Fort Heiman KY,US,36.502,-88.0559,KY,unchecked
98811,Forkton,Forkton KY,US,36.7481,-85.7197,KY,unchecked
98812,Forkland,Forkland KY,US,37.5526,-84.98,KY,unchecked
98813,Vinco,Vinco OK,US,35.9537,-97.0375,OK,unchecked
98814,Dudleyville,Dudleyville MA,US,42.4854,-72.4459,MA,unchecked
98815,Mount Ararat,Mount Ararat PA,US,40.3831,-76.4802,PA,unchecked
98816,Crosby Beach,Crosby Beach MN,US,46.4716,-93.9497,MN,unchecked
98817,Hierro,Hierro CO,US,38.4947,-107.0314,CO,unchecked
98818,Dundalk,Dundalk MD,US,39.2704,-76.4942,MD,unchecked
98819,Dumbarton,Dumbarton VA,US,37.613,-77.5066,VA,unchecked
98820,Dunn Loring,Dunn Loring VA,US,38.8945,-77.2315,VA,unchecked
98821,Dunkirk,Dunkirk MD,US,38.7156,-76.673,MD,unchecked
98822,Eagleville,Eagleville PA,US,40.1599,-75.4089,PA,unchecked
98823,Dunnstown,Dunnstown PA,US,41.1484,-77.4201,PA,unchecked
98824,East Berwick,East Berwick PA,US,41.0657,-76.2208,PA,unchecked
98825,East Atlantic Beach,East Atlantic Beach NY,US,40.5876,-73.7092,NY,unchecked
98826,East Farmingdale,East Farmingdale NY,US,40.7367,-73.4114,NY,unchecked
98827,Ottokee,Ottokee OH,US,41.6023,-84.1344,OH,unchecked
98828,The Wye,The Wye TN,US,36.2148,-84.166,TN,unchecked
98829,Otterbein,Otterbein OH,US,39.4462,-84.278,OH,unchecked
98830,Owens,Owens OH,US,40.5203,-83.158,OH,unchecked
98831,Overpeck,Overpeck OH,US,39.4509,-84.5144,OH,unchecked
98832,Outville,Outville OH,US,39.9951,-82.5957,OH,unchecked
98833,Goodnight,Goodnight TX,US,35.0345,-101.1863,TX,unchecked
98834,Sardis City,Sardis City AL,US,34.1749,-86.1125,AL,unchecked
98835,Willow Shade,Willow Shade KY,US,36.8478,-85.6077,KY,unchecked
98836,Willowtown,Willowtown KY,US,37.452,-85.4219,KY,unchecked
98837,Denmark,Denmark IN,US,39.2698,-87.0258,IN,unchecked
98838,Wilhelmina,Wilhelmina KY,US,36.8431,-87.1578,KY,unchecked
98839,Wilhurst,Wilhurst KY,US,37.6329,-83.4146,KY,unchecked
98840,Willailla,Willailla KY,US,37.3045,-84.463,KY,unchecked
98841,Williams,Williams KY,US,37.5237,-87.8597,KY,unchecked
98842,Williams Creek,Williams Creek KY,US,38.2884,-82.8316,KY,unchecked
98843,Williba,Williba KY,US,37.6231,-83.5691,KY,unchecked
98844,Willis Creek,Willis Creek KY,US,36.8142,-85.2219,KY,unchecked
98845,Willow Grove,Willow Grove KY,US,38.7884,-84.1719,KY,unchecked
98846,Sheldrake Springs,Sheldrake Springs NY,US,42.6584,-76.7547,NY,unchecked
98847,Sheldrake,Sheldrake NY,US,42.6651,-76.7016,NY,unchecked
98848,West Pike Run,West Pike Run PA,US,40.0786,-79.9776,PA,unchecked
98849,Dyberry,Dyberry PA,US,41.6334,-75.2963,PA,unchecked
98850,Dreher,Dreher PA,US,41.2908,-75.3509,PA,unchecked
98851,Wehadkee,Wehadkee AL,US,33.2326,-85.288,AL,unchecked
98852,Three Trees,Three Trees SC,US,32.7302,-79.9318,SC,unchecked
98853,Tibwin,Tibwin SC,US,33.0766,-79.5103,SC,unchecked
98854,Langtown Mill,Langtown Mill ME,US,45.0664,-70.5767,ME,unchecked
98855,Lamb Place,Lamb Place ME,US,45.2503,-67.5228,ME,unchecked
98856,Lac Frontiere,Lac Frontiere ME,US,46.6953,-69.9934,ME,unchecked
98857,La Croix Depot,La Croix Depot ME,US,46.0842,-70.2673,ME,unchecked
98858,Magnolia Hill,Magnolia Hill PA,US,40.164,-74.8343,PA,unchecked
98859,Magill Heights,Magill Heights PA,US,40.6209,-79.8603,PA,unchecked
98860,Halivah,Halivah UT,US,37.7105,-113.175,UT,unchecked
98861,Grover,Grover UT,US,38.228,-111.3499,UT,unchecked
98862,Gunlock,Gunlock UT,US,37.2861,-113.7633,UT,unchecked
98863,Hailstone,Hailstone UT,US,40.6083,-111.4102,UT,unchecked
98864,Grafton,Grafton UT,US,37.1672,-113.0799,UT,unchecked
98865,Greenwich,Greenwich UT,US,38.4311,-111.923,UT,unchecked
98866,Greenwood,Greenwood UT,US,39.1225,-112.3527,UT,unchecked
98867,Richmond Furnace,Richmond Furnace PA,US,39.9631,-77.9006,PA,unchecked
98868,Richland Center,Richland Center PA,US,40.4315,-75.2974,PA,unchecked
98869,Creston,Creston WV,US,38.947,-81.271,WV,unchecked
98870,Heron Island,Heron Island ME,US,43.8304,-69.567,ME,unchecked
98871,Tiptop,Tiptop KY,US,37.614,-83.061,KY,unchecked
98872,Titan Siding,Titan Siding KY,US,37.4629,-82.526,KY,unchecked
98873,Cibolo,Cibolo TX,US,29.5634,-98.2115,TX,unchecked
98874,Halfmoon,Halfmoon MT,US,48.3877,-114.2399,MT,unchecked
98875,Fowlers Crossroads,Fowlers Crossroads NC,US,35.8927,-78.4292,NC,unchecked
98876,Brentsville,Brentsville KY,US,38.2379,-84.2897,KY,unchecked
98877,Breeding,Breeding KY,US,36.9592,-85.4344,KY,unchecked
98878,Gravelly Hills,Gravelly Hills TN,US,35.829,-84.1324,TN,unchecked
98879,Hampton Landing,Hampton Landing NH,US,42.9245,-70.8359,NH,unchecked
98880,Arnett,Arnett WV,US,37.8334,-81.4301,WV,unchecked
98881,Arnettsville,Arnettsville WV,US,39.5856,-80.0923,WV,unchecked
98882,Arista,Arista WV,US,37.4726,-81.2607,WV,unchecked
98883,Archer Heights,Archer Heights WV,US,40.3609,-80.6001,WV,unchecked
98884,Ardel,Ardel WV,US,38.2706,-82.4554,WV,unchecked
98885,Arnold,Arnold WV,US,40.2987,-80.5801,WV,unchecked
98886,Beechtree,Beechtree PA,US,41.2101,-78.8206,PA,unchecked
98887,Beeman,Beeman PA,US,41.9551,-77.1169,PA,unchecked
98888,Beech Grove,Beech Grove PA,US,41.6018,-75.301,PA,unchecked
98889,Beechton,Beechton PA,US,41.2348,-78.8506,PA,unchecked
98890,Cedar Grove,Cedar Grove MA,US,42.2807,-71.0578,MA,unchecked
98891,Bellemont,Bellemont PA,US,39.9948,-76.1013,PA,unchecked
98892,Fields,Fields IN,US,39.5462,-86.3333,IN,unchecked
98893,Scott,Scott IN,US,41.7337,-85.5569,IN,unchecked
98894,Bela,Bela PA,US,41.0501,-79.5775,PA,unchecked
98895,Laurence Harbor,Laurence Harbor NJ,US,40.4489,-74.2494,NJ,unchecked
98896,Antonino,Antonino KS,US,38.7839,-99.3926,KS,unchecked
98897,Roop Mill,Roop Mill MD,US,39.5901,-77.0311,MD,unchecked
98898,Roller,Roller MD,US,39.697,-76.8066,MD,unchecked
98899,Rogers Mill,Rogers Mill MD,US,38.4937,-76.9311,MD,unchecked
98900,Rodgers Forge,Rodgers Forge MD,US,39.3779,-76.6136,MD,unchecked
98901,Rollingwood,Rollingwood MD,US,38.9834,-77.0686,MD,unchecked
98902,Rolling Acres,Rolling Acres MD,US,39.0573,-76.9705,MD,unchecked
98903,Pulaski,Pulaski WI,US,44.6684,-88.2351,WI,unchecked
98904,Moore Creek,Moore Creek AK,US,62.6006,-157.1419,AK,unchecked
98905,West Layton,West Layton UT,US,41.0602,-111.9988,UT,unchecked
98906,Colington,Colington NC,US,36.0079,-75.7016,NC,unchecked
98907,West Kaysville,West Kaysville UT,US,41.0388,-111.9724,UT,unchecked
98908,Meckling,Meckling SD,US,42.8402,-97.0673,SD,unchecked
98909,Colerain,Colerain NC,US,36.2013,-76.7661,NC,unchecked
98910,Coleridge,Coleridge NC,US,35.6401,-79.6153,NC,unchecked
98911,West Ogden,West Ogden UT,US,41.223,-111.9913,UT,unchecked
98912,Harris City,Harris City IN,US,39.2814,-85.5272,IN,unchecked
98913,Fayette,Fayette MI,US,45.7175,-86.6679,MI,unchecked
98914,Fenmore,Fenmore MI,US,43.1728,-84.3453,MI,unchecked
98915,Faunus,Faunus MI,US,45.8925,-87.509,MI,unchecked
98916,Eustis,Eustis MI,US,45.7586,-87.3354,MI,unchecked
98917,Fairland,Fairland MI,US,41.8992,-86.2822,MI,unchecked
98918,Lake St. Croix Beach,Lake St. Croix Beach MN,US,44.9245,-92.7657,MN,unchecked
98919,Kuhl,Kuhl PA,US,42.092,-79.9639,PA,unchecked
98920,Kulp,Kulp PA,US,40.8981,-76.3505,PA,unchecked
98921,Kuhnsville,Kuhnsville PA,US,40.5923,-75.5888,PA,unchecked
98922,Kulps,Kulps PA,US,40.7929,-76.6088,PA,unchecked
98923,Lake Park,Lake Park MN,US,46.8839,-96.0989,MN,unchecked
98924,Rutland,Rutland IN,US,41.2445,-86.3572,IN,unchecked
98925,Elbow Lake Village,Elbow Lake Village MN,US,47.1466,-95.552,MN,unchecked
98926,Eldred,Eldred MN,US,47.6828,-96.7804,MN,unchecked
98927,Brownsville,Brownsville AL,US,33.126,-86.0472,AL,unchecked
98928,Fort Steele,Fort Steele WY,US,41.778,-106.9464,WY,unchecked
98929,Leo,Leo TX,US,30.366,-96.985,TX,unchecked
98930,Clark Heights,Clark Heights NY,US,41.7318,-73.8432,NY,unchecked
98931,Bronson,Bronson IL,US,40.115,-87.8053,IL,unchecked
98932,Spring City,Spring City VA,US,36.9184,-82.1076,VA,unchecked
98933,Southridge,Southridge VA,US,38.9187,-77.1833,VA,unchecked
98934,South River,South River VA,US,37.7746,-79.3881,VA,unchecked
98935,Somerset Beach,Somerset Beach VA,US,38.3412,-77.183,VA,unchecked
98936,Baltimore,Baltimore NC,US,34.4366,-78.4403,NC,unchecked
98937,Spinnerstown,Spinnerstown PA,US,40.4412,-75.4414,PA,unchecked
98938,Cornwall,Cornwall ID,US,46.7088,-116.8657,ID,unchecked
98939,Copperville,Copperville ID,US,45.7529,-116.3243,ID,unchecked
98940,Pindleton,Pindleton PA,US,40.5065,-78.8097,PA,unchecked
98941,Adirondack,Adirondack NY,US,43.764,-73.7585,NY,unchecked
98942,Plumsteadville,Plumsteadville PA,US,40.3863,-75.1428,PA,unchecked
98943,Fernridge,Fernridge PA,US,41.0718,-75.566,PA,unchecked
98944,Clermont,Clermont KY,US,37.9298,-85.6527,KY,unchecked
98945,Hunterstown,Hunterstown PA,US,39.8825,-77.1568,PA,unchecked
98946,Ferrellton,Ferrellton PA,US,40.1476,-79.0406,PA,unchecked
98947,Foustown,Foustown PA,US,39.9951,-76.7716,PA,unchecked
98948,Foustwell,Foustwell PA,US,40.2181,-78.8995,PA,unchecked
98949,Bywy,Bywy MS,US,33.4373,-89.2412,MS,unchecked
98950,Cadamy,Cadamy MS,US,34.1815,-88.2592,MS,unchecked
98951,Boulevard Heights,Boulevard Heights MD,US,38.8698,-76.9333,MD,unchecked
98952,Smiths Mill,Smiths Mill GA,US,32.9085,-84.9663,GA,unchecked
98953,South Newport,South Newport GA,US,31.6349,-81.3962,GA,unchecked
98954,South Thompson,South Thompson GA,US,32.1082,-82.3707,GA,unchecked
98955,Haslam,Haslam TX,US,31.9674,-94.0271,TX,unchecked
98956,Hatchetville,Hatchetville TX,US,33.2596,-95.5297,TX,unchecked
98957,Spring Hill,Spring Hill GA,US,32.0132,-82.7254,GA,unchecked
98958,Coeymans Hollow,Coeymans Hollow NY,US,42.4717,-73.8946,NY,unchecked
98959,Hawkinsville,Hawkinsville TX,US,28.8878,-95.6697,TX,unchecked
98960,Hawthorne,Hawthorne TX,US,30.5346,-95.3952,TX,unchecked
98961,Frankville,Frankville IA,US,43.1891,-91.6174,IA,unchecked
98962,Table Rock,Table Rock PA,US,39.9097,-77.2197,PA,unchecked
98963,Carbon Center,Carbon Center ID,US,47.5583,-115.901,ID,unchecked
98964,Dollville,Dollville IL,US,39.437,-88.9917,IL,unchecked
